[2025-12-14T11:51:40.945Z] 🚀 Starting Smart Editorial Cleanup...
[2025-12-14T11:51:40.956Z] 📥 Fetching all editorials...
[2025-12-14T11:51:55.238Z] ✅ Fetched 73581 records.
[2025-12-14T11:51:56.049Z] 📊 Grouping complete. Found 59731 unique targets.
[2025-12-14T11:52:04.454Z]   ❌ Failed to reassign books for group 'Planeta': canceling statement due to statement timeout
[2025-12-14T11:52:17.528Z]   ❌ Failed to reassign books for group 'Alianza Editorial': canceling statement due to statement timeout
[2025-12-14T11:55:21.773Z] 🚀 Starting Smart Editorial Cleanup...
[2025-12-14T11:55:21.782Z] 📥 Fetching all editorials...
[2025-12-14T12:16:34.877Z] ...processed 8900 groups. Consolidated: 8695
[2025-12-14T12:16:41.892Z] ...processed 9000 groups. Consolidated: 8705
[2025-12-14T12:16:47.819Z] ...processed 9100 groups. Consolidated: 8710
[2025-12-14T12:17:03.895Z] ...processed 9200 groups. Consolidated: 8751
[2025-12-14T12:17:21.468Z] ...processed 9300 groups. Consolidated: 8781
[2025-12-14T12:17:31.938Z] ...processed 9400 groups. Consolidated: 8800
[2025-12-14T12:17:46.296Z] ...processed 9500 groups. Consolidated: 8831
[2025-12-14T12:17:58.436Z] ...processed 9600 groups. Consolidated: 8852
[2025-12-14T12:18:10.649Z] ...processed 9700 groups. Consolidated: 8884
[2025-12-14T12:18:21.831Z] ...processed 9800 groups. Consolidated: 8907
[2025-12-14T12:18:32.800Z] ...processed 9900 groups. Consolidated: 8934
[2025-12-14T12:18:46.192Z] ...processed 10000 groups. Consolidated: 8955
[2025-12-14T12:19:00.184Z] ...processed 10100 groups. Consolidated: 8989
[2025-12-14T12:19:11.267Z] ...processed 10200 groups. Consolidated: 9017
[2025-12-14T12:19:20.559Z] ...processed 10300 groups. Consolidated: 9043
[2025-12-14T12:19:28.545Z] ...processed 10400 groups. Consolidated: 9058
[2025-12-14T12:19:39.906Z] ...processed 10500 groups. Consolidated: 9087
[2025-12-14T12:19:49.920Z] ...processed 10600 groups. Consolidated: 9107
[2025-12-14T12:20:04.313Z] ...processed 10700 groups. Consolidated: 9127
[2025-12-14T12:20:14.175Z] ...processed 10800 groups. Consolidated: 9152
[2025-12-14T12:20:24.807Z] ...processed 10900 groups. Consolidated: 9172
[2025-12-14T12:20:35.924Z] ...processed 11000 groups. Consolidated: 9197
[2025-12-14T12:20:47.594Z] ...processed 11100 groups. Consolidated: 9224
[2025-12-14T12:20:57.805Z] ...processed 11200 groups. Consolidated: 9244
[2025-12-14T12:21:09.213Z] ...processed 11300 groups. Consolidated: 9266
[2025-12-14T12:21:19.741Z] ...processed 11400 groups. Consolidated: 9290
[2025-12-14T12:21:31.056Z] ...processed 11500 groups. Consolidated: 9313
[2025-12-14T12:21:44.263Z] ...processed 11600 groups. Consolidated: 9329
[2025-12-14T12:22:08.394Z] ...processed 11700 groups. Consolidated: 9353
[2025-12-14T12:22:19.694Z] ...processed 11800 groups. Consolidated: 9371
[2025-12-14T12:22:29.628Z] ...processed 11900 groups. Consolidated: 9391
[2025-12-14T12:22:39.146Z] ...processed 12000 groups. Consolidated: 9406
[2025-12-14T12:22:50.629Z] ...processed 12100 groups. Consolidated: 9424
[2025-12-14T12:23:01.983Z] ...processed 12200 groups. Consolidated: 9450
[2025-12-14T12:23:10.588Z] ...processed 12300 groups. Consolidated: 9467
[2025-12-14T12:23:18.577Z] ...processed 12400 groups. Consolidated: 9479
[2025-12-14T12:23:29.251Z] ...processed 12500 groups. Consolidated: 9509
[2025-12-14T12:23:38.494Z] ...processed 12600 groups. Consolidated: 9530
[2025-12-14T12:23:48.238Z] ...processed 12700 groups. Consolidated: 9550
[2025-12-14T12:24:05.543Z] ...processed 12800 groups. Consolidated: 9582
[2025-12-14T12:24:15.920Z] ...processed 12900 groups. Consolidated: 9599
[2025-12-14T12:24:24.860Z] ...processed 13000 groups. Consolidated: 9611
[2025-12-14T12:24:35.582Z] ...processed 13100 groups. Consolidated: 9624
[2025-12-14T12:24:46.948Z] ...processed 13200 groups. Consolidated: 9648
[2025-12-14T12:24:47.257Z]   ⚠️ Warning: Could not rename ID 15257 ('Quatto Ediciones fontana mayor ediciones felmar') to 'Quatto fontana mayor ediciones felmar': duplicate key value violates unique constraint "editoriales_nombre_key"
[2025-12-14T12:24:58.962Z] ...processed 13300 groups. Consolidated: 9674
[2025-12-14T12:25:09.842Z] ...processed 13400 groups. Consolidated: 9696
[2025-12-14T12:25:18.960Z] ...processed 13500 groups. Consolidated: 9710
[2025-12-14T12:25:28.333Z] ...processed 13600 groups. Consolidated: 9729
[2025-12-14T12:25:42.815Z] ...processed 13700 groups. Consolidated: 9746
[2025-12-14T12:25:53.924Z] ...processed 13800 groups. Consolidated: 9757
[2025-12-14T12:26:02.622Z] ...processed 13900 groups. Consolidated: 9777
[2025-12-14T12:26:11.320Z] ...processed 14000 groups. Consolidated: 9793
[2025-12-14T12:26:19.037Z] ...processed 14100 groups. Consolidated: 9807
[2025-12-14T12:26:27.143Z] ...processed 14200 groups. Consolidated: 9825
[2025-12-14T12:26:34.710Z] ...processed 14300 groups. Consolidated: 9841
[2025-12-14T12:26:42.291Z] ...processed 14400 groups. Consolidated: 9850
[2025-12-14T12:26:49.595Z] ...processed 14500 groups. Consolidated: 9864
[2025-12-14T12:26:57.548Z] ...processed 14600 groups. Consolidated: 9883
[2025-12-14T12:27:05.630Z] ...processed 14700 groups. Consolidated: 9909
[2025-12-14T12:27:12.753Z] ...processed 14800 groups. Consolidated: 9922
[2025-12-14T12:27:20.819Z] ...processed 14900 groups. Consolidated: 9939
[2025-12-14T12:27:28.185Z] ...processed 15000 groups. Consolidated: 9956
[2025-12-14T12:27:35.950Z] ...processed 15100 groups. Consolidated: 9970
[2025-12-14T12:27:43.474Z] ...processed 15200 groups. Consolidated: 9984
[2025-12-14T12:27:53.173Z] ...processed 15300 groups. Consolidated: 9994
[2025-12-14T12:28:03.681Z] ...processed 15400 groups. Consolidated: 10004
[2025-12-14T12:28:12.000Z] ...processed 15500 groups. Consolidated: 10018
[2025-12-14T12:28:18.957Z] ...processed 15600 groups. Consolidated: 10030
[2025-12-14T12:28:26.350Z] ...processed 15700 groups. Consolidated: 10045
[2025-12-14T12:28:34.348Z] ...processed 15800 groups. Consolidated: 10063
[2025-12-14T12:28:43.339Z] ...processed 15900 groups. Consolidated: 10072
[2025-12-14T12:28:50.546Z] ...processed 16000 groups. Consolidated: 10079
[2025-12-14T12:28:58.057Z] ...processed 16100 groups. Consolidated: 10094
[2025-12-14T12:29:04.249Z] ...processed 16200 groups. Consolidated: 10100
[2025-12-14T12:29:11.594Z] ...processed 16300 groups. Consolidated: 10112
[2025-12-14T12:29:18.415Z] ...processed 16400 groups. Consolidated: 10124
[2025-12-14T12:29:25.229Z] ...processed 16500 groups. Consolidated: 10134
[2025-12-14T12:29:32.468Z] ...processed 16600 groups. Consolidated: 10149
[2025-12-14T12:29:39.942Z] ...processed 16700 groups. Consolidated: 10155
[2025-12-14T12:29:47.529Z] ...processed 16800 groups. Consolidated: 10168
[2025-12-14T12:29:57.080Z] ...processed 16900 groups. Consolidated: 10178
[2025-12-14T12:30:05.052Z] ...processed 17000 groups. Consolidated: 10188
[2025-12-14T12:30:14.720Z] ...processed 17100 groups. Consolidated: 10207
[2025-12-14T12:30:22.902Z] ...processed 17200 groups. Consolidated: 10222
[2025-12-14T12:30:32.657Z] ...processed 17300 groups. Consolidated: 10234
[2025-12-14T12:30:41.281Z] ...processed 17400 groups. Consolidated: 10244
[2025-12-14T12:30:50.021Z] ...processed 17500 groups. Consolidated: 10264
[2025-12-14T12:30:58.448Z] ...processed 17600 groups. Consolidated: 10281
[2025-12-14T12:31:05.895Z] ...processed 17700 groups. Consolidated: 10290
[2025-12-14T12:31:13.075Z] ...processed 17800 groups. Consolidated: 10299
[2025-12-14T12:31:20.952Z] ...processed 17900 groups. Consolidated: 10311
[2025-12-14T12:31:28.271Z] ...processed 18000 groups. Consolidated: 10329
[2025-12-14T12:31:35.378Z] ...processed 18100 groups. Consolidated: 10342
[2025-12-14T12:31:42.549Z] ...processed 18200 groups. Consolidated: 10357
[2025-12-14T12:31:48.831Z] ...processed 18300 groups. Consolidated: 10370
[2025-12-14T12:31:58.140Z] ...processed 18400 groups. Consolidated: 10379
[2025-12-14T12:32:06.901Z] ...processed 18500 groups. Consolidated: 10398
[2025-12-14T12:32:14.228Z] ...processed 18600 groups. Consolidated: 10414
[2025-12-14T12:32:20.439Z] ...processed 18700 groups. Consolidated: 10421
[2025-12-14T12:32:26.626Z] ...processed 18800 groups. Consolidated: 10425
[2025-12-14T12:32:33.281Z] ...processed 18900 groups. Consolidated: 10428
[2025-12-14T12:32:39.351Z] ...processed 19000 groups. Consolidated: 10434
[2025-12-14T12:32:46.648Z] ...processed 19100 groups. Consolidated: 10447
[2025-12-14T12:32:53.744Z] ...processed 19200 groups. Consolidated: 10456
[2025-12-14T12:33:00.988Z] ...processed 19300 groups. Consolidated: 10467
[2025-12-14T12:33:08.090Z] ...processed 19400 groups. Consolidated: 10474
[2025-12-14T12:33:14.666Z] ...processed 19500 groups. Consolidated: 10481
[2025-12-14T12:33:21.134Z] ...processed 19600 groups. Consolidated: 10491
[2025-12-14T12:33:26.980Z] ...processed 19700 groups. Consolidated: 10496
[2025-12-14T12:33:32.863Z] ...processed 19800 groups. Consolidated: 10502
[2025-12-14T12:33:42.965Z] ...processed 19900 groups. Consolidated: 10517
[2025-12-14T12:33:52.173Z] ...processed 20000 groups. Consolidated: 10520
[2025-12-14T12:34:00.150Z] ...processed 20100 groups. Consolidated: 10529
[2025-12-14T12:34:06.180Z] ...processed 20200 groups. Consolidated: 10536
[2025-12-14T12:34:13.013Z] ...processed 20300 groups. Consolidated: 10549
[2025-12-14T12:34:19.415Z] ...processed 20400 groups. Consolidated: 10558
[2025-12-14T12:34:25.339Z] ...processed 20500 groups. Consolidated: 10564
[2025-12-14T12:34:33.700Z] ...processed 20600 groups. Consolidated: 10579
[2025-12-14T12:34:42.696Z] ...processed 20700 groups. Consolidated: 10593
[2025-12-14T12:34:50.726Z] ...processed 20800 groups. Consolidated: 10603
[2025-12-14T12:35:00.257Z] ...processed 20900 groups. Consolidated: 10617
